0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
804,72260732,CTG,144900,,12/02/2017,,,79,66,287 Spring Street,Winchendon,MA,1475,,2,2,984,145,5662,Penny Lee,Morin Real Estate,(978) 297-0961,"Call List Office, Accompanied Showings, Appointment Required, Sign","Affordable Home ownership begins here!  This charming home offers a newly remolded kitchen with high quality strong durable flooring & a  hard to come by walk in pantry. Convenient first floor bath with Jacuzzi tub & laundry.  Upstairs offers  a master bedroom with private bath additional bedroom with new carpet . Many updates to name a few: Newer furnace, upgraded electrical , windows , paved driveway etc. Backyard is level not too big not too small.  Call today!",Colonial,1,0,Hot Water Baseboard,,Toy Town,Murdock Middle,Murdock,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Wood Laminate;Appliances:Microwave, Refrigerator;Foundation:Fieldstone, Brick;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;",SF,Spring Street,287,287,http://media.mlspin.com/photo.aspx?mls=72260732
805,72260813,CTG,589900,,12/03/2017,,,78,69,7 Old Ridge Road,Canton,MA,2021,,3,2.5,1456,38,15028,Anna Federico,Bel Air Properties,(781) 407-9009,"Call List Agent, Accompanied Showings, Appointment Required","Meticulously and loving maintained by the original owners. A solidly constructed Marini built contemporary style home with an open floor plan, perfect for entertaining. Attractive upgraded kitchen with stainless steel appliances. Beautiful and large dining room with french doors and blinds. Inviting living room with wood burning stove. An additional wood burning stove in lower level family room. All bathrooms upgraded as well as many upgrades throughout...New roof 2016, new heating and ac system 2015, new water heater tank 2016 w/ 10 year warranty, newly landscaped and recently redone Shiplap front. Great oversized two car garage. Perfect location in a quiet cul-de-sac and with walking distance to Canton Junction. Perfect for the professional who works in Boston or great for a growing family.",Raised Ranch,1,2,Heat Pump,,Kennedy,,Canton High,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Brick;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens;Insulation:Full;Electric:200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Electric;",SF,Old Ridge Road,7,7,http://media.mlspin.com/photo.aspx?mls=72260813
806,72260900,CTG,499900,,12/04/2017,,,77,63,20 Woodlawn Drive,Millis,MA,2054,,4,4,2371,66,10019,Jennifer McMahon,"Northeast Signature Properties, LLC",(800) 930-0907,"Accompanied Showings, Appointment Required, Schedule with ShowingTime or call 888-627-2775","Welcome Home to this Beautiful 4 Bedroom 4 Bath Colonial with an Open Floor Plan, Charming Front Porch all set on a Corner Lot in the Woodlawn Drive Neighborhood.  The Kitchen is adorned with Stainless Steel appliances (2015), a Vaulted Ceiling eat-in Dining Area with Pantry, Closet & Slider that opens to the all-weather Deck (2015) with privacy screen overlooking the partially fenced backyard.  The main floor is also highlighted with Full Bathroom, Formal Dining Room & Office.  An appealing Four Bedroom Layout on the Second Floor, Family Bath with Granite Top Double Sinks & Relaxing Master Bedroom Suite with double closets & Master Bath with Granite Vanity Top (2012).  A Finished walk-out lower level with Family Room, Bathroom/Laundry Room, utility room plus a Play Room.  Additional Amenities include Central Air, Young roof & heating system, 1 Car Garage, Town Water & Sewer plus the Potential Expansion in the Walk-Up Attic. Millis’ Award winning school system & great commuter location",Colonial,1,1,Oil,,Clyde Brown,Millis Middle,Millis High,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Tank;",SF,Woodlawn Drive,20,20,http://media.mlspin.com/photo.aspx?mls=72260900
807,72260941,UAG,389900,,12/04/2017,,,9,9,Lot 13 Skyview Drive,Millbury,MA,1527,,3,2.5,1608,0,8000,Bill Gassett,RE/MAX Executive Realty,(508) 435-6700,"Call List Agent, Sign","Introducing GRAND OPENING ""Casa Verde Villages"" PHASE V a NEW 98 Lot Subdivision Being Built by One of The Areas Most Respected Builders, Taniel Bedrosian! Road is PAVED For Phase V -  All Homes are Loaded With Exceptional Quality & Details Only Found In Much More Expensive Homes - Kitchen and Baths Will Have Custom Cabinetry With GRANITE Counters, Hardwood Floors, Wide Base and Door Trim, Central Air and Two Car Garages Are All Standard Features! The ""VALENCIA"" is Our Most Popular Model With Front Porch - Perfect For Those Who Want Three Bedrooms!  We Have 6 Designs Ranging From 1608 Square Feet to 2666 Square feet With 3-4 Bedrooms. All Plans Have an Option to Add a Fireplace. 2x6 CONSTRUCTION! See Attached Docs in MLS For Plans, Specs, Plot Plan, Etc. Close to Major Routes Including Rte 122 & Mass Pike!",Colonial,,2,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Professional Landscaping;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Tank;",SF,Skyview Drive,13,Lot 13,http://media.mlspin.com/photo.aspx?mls=72260941
808,72260948,UAG,409900,,12/04/2017,,,9,9,Lot 35 Skyview Drive,Millbury,MA,1527,,4,2.5,2194,0,9609,Bill Gassett,RE/MAX Executive Realty,(508) 435-6700,"Call List Agent, Sign","Introducing GRAND OPENING ""Casa Verde Villages"" PHASE V a NEW 98 Lot Subdivision Being Built by One of The Areas Most Respected Builders, Taniel Bedrosian! Road is PAVED For Phase IV All Homes are Loaded With Exceptional Quality & Details Only Found In Much More Expensive Homes - Kitchen and Baths Will Have Custom Cabinetry With GRANITE Counters, Hardwood Floors, Wide Base and Door Trim, Central Air and Two Car Garages Are All Standard Features! The ""CORDOVA"" is One of Our Most Popular Modesl  We Have 6 Designs Ranging From 1608 Square Feet to 2666 Square feet With 3-4 Bedrooms. All Plans Have an Option to Add a Fireplace. 2x6 CONSTRUCTION! See Attached Docs in MLS For Plans, Specs, Plot Plan, Etc. Close to Major Routes Including Rte 122 & Mass Pike!More**",Colonial,,2,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Professional Landscaping;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Tank;",SF,Skyview Drive,35,Lot 35,http://media.mlspin.com/photo.aspx?mls=72260948
809,72261014,UAG,544000,,12/04/2017,,,98,0,55 Perkins Street,Salem,MA,1970,,2,1,1925,103,1864,Paul Santucci,True North Realty,(781) 872-1487,"Call List Agent, Accompanied Showings, Appointment Required","About to be featured on HGTV! This incredible ""brick & beam"" loft-style home is one of the most unique residential properties in all of Salem. Former 1900's shoe-making factory, it has been lovingly & meticulously renovated / upgraded to an amazing 2 level single family dwelling. Nestled on the waterfront, this gem boasts the perfect blend of historic character w/modern touches: exposed brick, sandblasted woodbeams, 'just installed"" red oak floors, converted barn door to oversized window, ""just-updated"" kitchen (Brazilian granite counters, ss appliances), handsome & bright bath (with upgraded plumbing!), open-concept living / dining / den w/gas-fired Franklin stove, handcrafted red oak staircase, bright master bedroom w/custom closet system, comfortable 2nd bedroom / study, first level office w/11' ceilings ready to be converted to home office / business space / bedroom suite / gym / playroom, HUGE heated 2 car garage & workshop. Perfect home for live-work or just live fabulously!","Multi-Level, Other (See Remarks)",,2,Gas,,,,,"Basement:No;Fireplaces:1;Roof:Rubber;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Brick;Construction:Brick, Post & Beam;Exterior:Brick;Exterior Features:--;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas;",SF,Perkins Street,55,55,http://media.mlspin.com/photo.aspx?mls=72261014
810,72261038,UAG,356900,,12/04/2017,,,4,4,29 Sawtelle Road,Leominster,MA,1453,,3,2.5,1787,0,10993,Laura O'Kane,Geronimo Properties,(978) 840-0008,"Call List Office, Call List Agent","Beautiful new construction home featuring 2 car garage, open concept floor plan.  March 2018 delivery expected.  There is still time to choose paint, granite, cabinets, flooring and more. Convenient commuter location.",Greek Revival,1,2,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete, Slab;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Deck - Wood;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;",SF,Sawtelle Road,29,29,http://media.mlspin.com/photo.aspx?mls=72261038
811,72261078,UAG,149900,,12/04/2017,,,12,12,37 Williamsville Rd,Hubbardston,MA,1452,,3,2,1530,45,44867,Lisa Durant,LAER Realty Partners,(978) 534-3100,Schedule with ShowingTime or call 888-627-2775,Opportunity knocks for future buyer!  Home ownership is possible for a buyer who wants to put some sweat equity into a great a home to make it their own!  Spacious 3 bedroom/2 full bath Cape in convenient Hubbardston location.  Home offers a first floor master bedroom with full bath that is adjacent to laundry room.  Large family room or dining room (your choice!) right off kitchen along with additional living room w/wood stove on main level.  Eat in kitchen is in need of updating.  Two additional large bedrooms and full bath on 2nd level. The partially finished walkout basement has additional wood stove and offers opportunity for playroom/game-room/etc. Large deck roughly 4 years old overlooks wooded backyard. Newer vinyl siding!  ALL OFFERS SUBJECT TO LENDER APPROVAL. ALL INSPECTIONS BUYER RESPONSIBILITY. SELLER HAS HIRED PROFESSIONAL SHORT SALE NEGOTIATOR TO HANDLE SALE. CASH OR REHAB FINANCING ONLY.,Cape,1,1,"Hot Water Baseboard, Oil, Electric, Wood",,,,,"Basement:Yes;Fireplaces:0;Roof:--;Floor:Wood, Vinyl;Appliances:Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Deck - Vinyl;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil, Tank;",SF,Williamsville Rd,37,37,http://media.mlspin.com/photo.aspx?mls=72261078
812,72261085,UAG,599988,,12/04/2017,,,131,4,1 Arlyn Rd,Marblehead,MA,1945,,4,3,2600,70,5000,Pamela Cote,RE/MAX Advantage Real Estate,(978) 927-9100,Other (See Special Showing Instructions),"Hello! I'm a happy home looking for new owners. As you enter my front door, you're greeted by a stunning front to back living room with a beautiful fireplace just waiting for a warm Winter fire. I have a kitchen featuring double oven, gas cook top, custom cabinets, pantry cupboard &  window over the double sink. You'll love my large laundry room! My office or den has a built ins including a desk. My dining has 2 built in hutches. Can you believe I have 3 full baths! My master bedroom suite has its own bath & deck! My other three bedrooms are a decent size. I've had some updates with Central Air, recent roof & separate multiple zone hot water heating system.  I have gleaming hardwood floors. Would you please update my carpeting upstairs? Also, you may want to update a couple of my baths. Love my location because I've got nearby parks,a rail trail. I'm close to Devereux Beach, great place to watch sunsets any time of  year! Hope I fit your lifestyle. It's easy to set up a time to visit.","Colonial, Gambrel /Dutch",1,0,"Hot Water Baseboard, Gas",,Bell,Veterans,Marblehead,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Aluminum;Exterior Features:Deck - Wood, Storage Shed, Professional Landscaping;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;",SF,Arlyn Rd,1,1,http://media.mlspin.com/photo.aspx?mls=72261085
813,72261120,UAG,524050,,12/04/2017,,,0,0,40 County,Rehoboth,MA,2769,,3,2.5,2200,0,93654,Alyson Roslonek,HomeSmart Professionals Real Estate,(401) 921-5011,--,"New Construction Package  2200 /sqft with additional 530' bonus room with full shed dormer over garage (Interior unfinished)  Upgrades include:  9' Ceilings  Vaulted Ceiling in Master  Additional ceiling height in basement (add 6"")  5' Custom Tile shower with multiple sprayers in Master bath  Additional windows in master bedroom  Rough plumbing in basement for future bathroom  Installed generator panel  Additional allowance monies totaling $7,000.",Colonial,,2,Forced Air,,,,,Basement:Yes;Fireplaces:1;Roof:--;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Tank;,SF,County,40,40,http://media.mlspin.com/photo.aspx?mls=72261120
814,72261121,UAG,469900,,12/04/2017,,,22,8,122 Walnut Street,Everett,MA,2149,,4,2,2057,118,2853,Juan E. Pabon,Coldwell Banker First Quality Realty,(781) 322-2424,Call List Agent,"Well maintained single family residence. Perfect for the growing family. This home boasts over 2,000 square feet of living space and has four beds and two baths. Huge master bedroom with two closets. Not included in the living space is a good sized enclosed porch/mudroom. Full basement with W/D hookup and plenty of storage space. Low maintenance backyard and three car parking. Recently converted gas heating system. 200 amp electrical. Close to public transportation and shops. First showing open houses Saturday Dec 9th 12:30-2 and Sunday Dec 10th 12:30-2. Don't let this opportunity pass you by.","Colonial, Other (See Remarks)",1,0,Gas,,,,,"Basement:Yes;Fireplaces:0;Roof:--;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Brick;Construction:Frame, Brick;Exterior:Vinyl, Brick;Exterior Features:Porch - Enclosed;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:--;",SF,Walnut Street,122,122,http://media.mlspin.com/photo.aspx?mls=72261121
815,72261123,UAG,179169,,12/04/2017,,,2,2,151 Peggi Lane,Winchendon,MA,1475,,3,2,1474,0,10000,Sandra Lund,Coldwell Banker Residential Brokerage - Leominster,(978) 840-4014,Call List Agent,,Ranch,1,2,"Forced Air, Gas, Propane",,,,,"Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Refrigerator - ENERGY STAR, Dryer - ENERGY STAR, Dishwasher - ENERGY STAR, Washer - ENERGY STAR, Range - ENERGY STAR;Foundation:Slab;Construction:Other (See Remarks);Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Electric;",SF,Peggi Lane,151,151,http://media.mlspin.com/photo.aspx?mls=72261123
