,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
885,72286848,CTG,589000,,2/28/2018,,,16,6,161 Beal Rd,Waltham,MA,02453,,3,3,2212,78,7000,Alicia Robillard,Century 21 N S Group,(781) 893-4220,"Lock Box, Schedule with ShowingTime or call 888-627-2775","Charming cape in the heart of the desirable WARRENDALE community. The first floor boasts a fire-placed living room, formal dining room, full bath and sun room off the kitchen. A king sized master with separate walk in closet/ dressing room which could be turned back into the fourth bedroom round out the space. The second floor hosts two large dormered bedrooms with great closet space and another full bath. The newly finished basement space has multiple uses, a wet bar and full bath with shower. Stainless steel appliances and new washer dryer included. Updated electrical, roofing (partial), and water heater. Attached garage, large driveway, back yard patio, and nice fenced in yard. Great commuter location, and access to schools and parks. A great value and a must see!",Cape,1,1,"Forced Air, Gas",,Fitzgerald,MdDevitt,Waltham,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Hardwood;Appliances:Range, Wall Oven, Dishwasher, Disposal, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Patio, Gutters, Fenced Yard;Insulation:Partial;Electric:220 Volts;Interior Features:--;Hot Water:Natural Gas;",SF,Beal Rd,161,161,http://media.mlspin.com/photo.aspx?mls=72286848
886,72286855,CTG,824900,,2/28/2018,,,16,14,19 Stillbrook Lane,Mansfield,MA,02048,,4,4.5,4974,17,192535,Gregory Abbott,Gerry Abbott REALTORS®,(508) 339-6336,"Call List Agent, Accompanied Showings, Appointment Required","Spectacular 5000 sqft Home on 4.42 acres located on cul-de-sac offering privacy a beautiful grounds. Cherry cabinet kitchen with granite countertops and SS appliances, 4 spacious bedrooms, 4.5 bathrooms, 3 car attached garage. Newly refinished hardwood floors with mahogany border, 4 zones of heat, 2 zones of central air. lower level is ideal set-up for in-law or au-pair with 3 rooms and a full bathroom. Exterior grounds are beautiful with Coi pond and firepit. Screened porch leads to composite deck with large hot tub and deck lighting. This home is in a great location of Mansfield with easy access to highways, downtown, train station and the schools. Located on cul-de-sac of 8 homes",Colonial,1,3,"Forced Air, Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch - Screened, Deck - Composite, Patio, Gutters, Hot Tub/Spa, Professional Landscaping, Sprinkler System, Screens;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, Sauna/Steam/Hot Tub, French Doors;Hot Water:Oil, Tank;",SF,Stillbrook Lane,19,19,http://media.mlspin.com/photo.aspx?mls=72286855
887,72286862,CTG,578000,,2/28/2018,,,16,7,67 Cottage Ave,Winthrop,MA,02152,,4,3,2050,138,4435,Alla Rossi,Cameron Real Estate Group,(781) 486-3180,Call List Agent,"Welcome to Winthrop - a quaint seaside community located just minutes from Boston and Logan Airport with majestic views of both the Atlantic Ocean and Boston Harbor Skyline. This rarely available gem - a Queen Anne Victorian with a finished basement and hard wood floors throughout, is within walking distance of two beaches, Deer Island, the Winthrop Ferry, a yacht club, both public and school bus stops, and a newly updated playground! Cook away in a spacious professional kitchen, cozy up by the fireplace on a cold night, relax outdoors in your private back yard, and enjoy your morning coffee and a sea breeze on the wrap around porch!  The house has many recent updates, including: a newly restored, freshly painted exterior, new roof, updated electrical, refinished hardwood floors, new water heater, dishwasher, washer/dryer, four remodeled bedrooms, and two remodeled baths. There are also two off street parking spots! This beautiful historic home is a must see and will go FAST!",Queen Anne,1,0,Gas,,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Dryer, Refrigerator - ENERGY STAR, Dryer - ENERGY STAR, Dishwasher - ENERGY STAR, Washer - ENERGY STAR, Vent Hood;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:Porch, Deck, Deck - Wood, Garden Area, Stone Wall;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Cottage Ave,67,67,http://media.mlspin.com/photo.aspx?mls=72286862
888,72286863,CTG,449900,,2/28/2018,,,16,8,14 Wales Ave,Randolph,MA,02368,North Randolph,4,2,2142,78,11180,Dianne Needle,Keller Williams Realty,(781) 828-4900,"Call List Agent, Accompanied Showings, Appointment Required","This METICULOUSLY MAINTAINED CUSTOM CAPE will just WOW you!!  Beginning with stunning CURB APPEAL, the OPEN CONCEPT interior floor plan takes your eyes from the family room with French doors to the backyard and deck to the magnificent kitchen with pendant lighting, QUARTZ countertops, JENN AIR gas range, STAINLESS STEEL appliances, and CUSTOM cabinetry.  The first floor is completed w/ a FIRE-PLACED living room, formal dining room, FIRST FLOOR BEDROOM OR OFFICE, full bathroom, and spacious mudroom/breezeway. Upstairs are three generous bedrooms, including a MASTER SUITE with the spa-inspired bath complete with double sinks, MARBLE countertops, water closet, Jacuzzi bathtub and walk-in oversized tiled shower.  Other features include gorgeous HARDWOOD flooring, 2 ZONES CENTRAL A/C, 2 ZONES GAS HEATING, NEST SMART THERMOSTATS, a ONE-CAR GARAGE, and TREX DECKING.   FIRST SHOWINGS @ OPEN HOUSE SUNDAY, MARCH 4th, 12 PM to 2 PM.  THIS IS A MUST SEE!",Cape,1,1,"Forced Air, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Freezer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Composite;Insulation:Full;Electric:200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;",SF,Wales Ave,14,14,http://media.mlspin.com/photo.aspx?mls=72286863
889,72286864,CTG,799000,,2/28/2018,,,146,7,10 Fox Run,Duxbury,MA,02332,,4,2.5,2896,25,40871,Elizabeth Bone,Macdonald & Wood Sotheby's International Realty,(781) 934-2000,"Appointment Required, Sign, Schedule with ShowingTime or call 888-627-2775","Best Value in Town! Fox Run Colonial awaits you.  Super open concept living with fabulous natural light expansive floor plan including an open kitchen  in to 20 foot vaulted ceiling fireplace family room and  sunken  3 season sunroom with access to entertainment size deck.  All of this sighted perfectly  in the heart of established bustling neighborhood yet providing privacy.   The kitchen boasts granite counter tops, sub-zero fridge and and oversized breakfast area with large windows overlooking yard and retired cranberry bog.  Lovely library with wall of built-ins and windows separated by glass french doors from formal entry & dining room.   Four generous size bedrooms new full bath with double vanity. Master suite is highlighted by walk-in closet w/ built -in dressers, newer full bath with double vanity and steam shower. Yard is partially fenced and has an outdoor shower and well landscaped lawn with irrigation system. Moments to Island Creek Pond and close to Halls Corner.",Colonial,1,2,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Storage Shed, Sprinkler System, Outdoor Shower, Stone Wall;Insulation:Full;Electric:--;Interior Features:Cable Available, Other (See Remarks);Hot Water:Oil;",SF,Fox Run,10,10,http://media.mlspin.com/photo.aspx?mls=72286864
890,72286865,CTG,384900,,2/28/2018,,,16,7,53 Bretton Rd,West Springfield,MA,01089,,4,2.5,3597,41,32178,Suzanne Bergeron,RE/MAX Compass,(413) 568-0040,"Call List Agent, Lock Box, Accompanied Showings, Sign","Quality abounds this 3500 sf brick home built in exclusive Tatham neighborhood.  Hardwood flooring, Herzenberg kitchen with very large laundry/ pantry area,  4 over sized bedrooms, (2 on 1st floor) 2 FP's  -  Over sized dining room open to formal living room perfect for holiday entertaining !  Inviting family room with exposed brick walls and fireplace is perfect for relaxing on a winters night with access to 3 season porch and patio for summer enjoyment. !  Master suite enjoys FP, dressing room, skylights, double vanity, tons of closets for storage. Landscaping is meticulous with inground sprinklers and gardens to tickle a discriminating gardener.","Cape, Contemporary",1,2,"Forced Air, Gas",,Tatham,WSMS,WSHS,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Slab;Construction:Frame;Exterior:Brick;Exterior Features:Porch, Porch - Screened, Patio;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;",SF,Bretton Rd,53,53,http://media.mlspin.com/photo.aspx?mls=72286865
891,72286881,CTG,399900,,2/28/2018,,,16,12,49 Lawrence Street,Danvers,MA,01923,,2,1.5,1485,73,5009,Deborah Brown,Coldwell Banker Residential Brokerage - Beverly,(978) 927-1111,"Call List Agent, Appointment Required","Like the familiar fairy tale, this storybook Bungalow is not too big, not too small ... it’s just right!!  Lovely kitchen with newly replaced stainless steel Samsung appliances and hardwood flooring includes a delightful breakfast nook with bay window overlooking yard.  Extra-spacious living and dining rooms with hardwood floors plus a main level family room with sliders to a 11 1/2 x 11 1/2 deck.  First floor also includes a half bath and an office.  The second floor has two expansive bedrooms (each with double closets) and a full bath.  Flexible floor plan offers potential for first floor bedroom.  Recently updated electrical panel.  Roof replaced 2016.  Off-Street parking for three cars and terrific yard with shed.  Great location near town, malls, shopping, restaurants & Rte. 128.  This may very well be your “happily ever after” home!         ***Showings begin at Open Houses on Sat., March 3rd from 12-2pm & Sunday, March 4th from 1-3pm. Offers by Tuesday, March 6th @ 6pm***",Bungalow,1,0,"Forced Air, Oil",,,Holten Richmond,DHS,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Storage Shed;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Central Vacuum, Cable Available;Hot Water:Natural Gas, Tank;",SF,Lawrence Street,49,49,http://media.mlspin.com/photo.aspx?mls=72286881
892,72286889,CTG,473900,,2/28/2018,,,16,4,481 S Main St,Mansfield,MA,02048,,4,1.5,1852,112,22454,Cidado Associates,Keller Williams Realty,(508) 238-5000,Schedule with ShowingTime or call 888-627-2775,"A Gracious Antique with all the Charm and Beauty of Yesteryear, and with all of today's amenities. A  perfect combination of old and new! This Stunning Colonial has been beautifully remodeled. Enter the home and feel the spaciousness of the Large open Foyer and nine foot ceilings while looking at the Grand Staircase . In the Gourmet Kitchen you'll find an 8 ft. Silestone Island, Beautiful Birch Cabinets, and Stainless Appliances. The Open Living and Dinning area features a Fireplace and plenty of sunlight pouring in from the large Harvey replacement  windows. The newly finished Family room in the basement, perfect for extra space and entertaining. The Beautiful Fenced in yard has raised garden beds, a sprinkler system, a playset that is included, and a 26x26 Two Car Detached Garage with 100 amp service. There is nothing to do here but move in.  No Showings until first open house Saturday 12-2","Colonial, Gambrel /Dutch, Antique",1,2,"Hot Water Baseboard, Gas",,Robinson or Jor,Qualters,MHS,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Deck, Patio, Sprinkler System, Fenced Yard, Garden Area;Insulation:Blown In;Electric:200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;",SF,S Main St,481,481,http://media.mlspin.com/photo.aspx?mls=72286889
893,72286901,CTG,530000,,2/28/2018,,,16,7,22 Country Road,Westford,MA,01886,,4,2.5,2588,52,33411,Kathryn Cunningham,Coldwell Banker Residential Brokerage - Westford,(978) 692-2121,"Call List Office, Lock Box, Appointment Required, Sign","Come & see this beautiful, bright & clean home.  The large eat in kitchen has loads of cabinets, stainless steel appliances & under counter lighting; and you will enjoy the view of the woods through the huge bay window. The formal dining room & lovely living room with fireplace are great for entertaining. The 1st floor bedroom & full bath complete the first floor. The large master bedroom has hardwood floors & half bath.  There are 2 more large bedrms with hardwoods on the 2nd floor.  A large bath with Jacuzzi & skylights provide a great opportunity for relaxation.  The studio/ home office with skylights complete the second floor. Hardwood floors are under most carpeting.  Ample closets all through the house are a nice bonus.  The floor plan of this house provides potential for extended family living arrangements or home office. The location on an attractive wooded lot is near Westford Academy & commuting routes. This is a rare opportunity in a pleasant environment that is well located","Colonial, Cape, Gambrel /Dutch",1,2,"Central Heat, Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Storage Shed;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:Oil;",SF,Country Road,22,22,http://media.mlspin.com/photo.aspx?mls=72286901
894,72286904,CTG,275000,,2/23/2018,,,21,14,63 Grafton St,Millbury,MA,01527,,4,2,2642,89,47916,The Balestracci Group,Keller Williams Realty Greater Worcester,(508) 754-3020,--,"Sprawling New England Cape prominently positioned on private 1 acre lot. Loaded with potential this charming home needs some TLC to bring its shine back. Perfect for handy person or contractor. The interior  of this home is highlighted by the character and custom features in many of the rooms throughout the house, including; beamed ceilings, refinished hardwood floors, built-ins, decorative stained glass windows, wainscoting & fireplaces. 3 bedrooms located in the 2nd floor of the main house and a potential 4th bedroom and game room in the attached guest suite. The in-ground pool (new liner & and filter 2017), along with the over-sized pergola and shuffleboard court makes this back yard the ideal spot to entertain guests during the hot summer months. There is an additional out building with garage and loft space.  This property is sold AS IS. Due to exterior condition financing options will be limited. Will not Qualify for FHA, USDA or VA",Cape,1,1,"Hot Water Baseboard, Electric Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:2;Roof:--;Floor:--;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Concrete Block, Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Patio, Covered Patio/Deck, Pool - Inground;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;",SF,Grafton St,63,63,http://media.mlspin.com/photo.aspx?mls=72286904
