,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1600,72098310,SLD,279900,270000,12/2/2016,2/23/2017,,48,30,270 Chatham St,Lynn,MA,01902,,3,2,1083,88,4976,Eugene L. Clements,Clements Realty Group,(781) 595-9600,"Accompanied Showings, Appointment Required, Sign, Other (See Special Showing Instructions)","Renovated three bedroom two bathroom colonial. New Kitchen features new cabinets, counter tops, hard wood floors and stainless steel appliances. Bathroom has brand new tile floors and fixtures. This home also has a newer gas heating system, large fenced in yard and plenty of parking.  FIRST OPEN HOUSE IS SUNDAY DECEMBER 18 th FEOM 12: to 1:30.",Colonial,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Other (See Remarks);Construction:Frame;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Chatham St,270,270,http://media.mlspin.com/photo.aspx?mls=72098310
1601,72098424,SLD,279000,274000,12/2/2016,2/23/2017,,43,29,122-B Paine St,Worcester,MA,01605,,3,2.5,2052,7,4010,Mark Sacco,EXIT Beacon Pointe Realty,(508) 919-8070,"Sign, Schedule with ShowingTime or call 888-627-2775","This is the one you've been waiting for. Just-About-New ( built in 2011 ) 3 bedroom, 2 1/2 bathroom, 2 car garage Colonial with everything you've been looking for. Granite counter tops with full height backslash, a gorgeous copper sink, upgraded lighting w/dimmers, upgraded cabinets w/2 lazy suzans, a designer stove hood, bamboo flooring, a fenced yard, an expanded deck with an electric awning, a professionally landscaped yard with granite steps to the front door, and so much more. Did we mention cable is all of the bedrooms and wiring for video monitoring? Did you want natural gas to heat your home? You've got it. With over 2000 sq.ft of living space (not including the partially finished basement), you'll have plenty of room to entertain both inside and out. You're new home is also close to 'everything' - shopping, medical care, the highway, public transportation, and even parks and schools.",Colonial,1,2,Forced Air,,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Patio, Gutters, Professional Landscaping, Fenced Yard;Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;",SF,Paine St,122,122-B,http://media.mlspin.com/photo.aspx?mls=72098424
1602,72099000,SLD,299000,299000,12/5/2016,2/23/2017,,18,3,178 Holmes St,Halifax,MA,02338,,3,2,1344,55,20212,Melinda Robinson,JLK Realty,(508) 728-0310,Call List Agent,"If you are looking for a well maintained cape on a corner lot look no further. This house has 3 bedrooms one on first floor, 2 newly renovated bathrooms. Freshly painted interior ... cozy living room with wood burning fireplace. Large backyard, plenty of room perfect for entertaining. Vinyl siding exterior with a paved driveway.  Close to commuter rail..... septic and roof done in 2008. Brand new water heater. This house is a must see. Call today and set up a showing.",Cape,1,0,"Forced Air, Oil",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Gutters, Fenced Yard;Insulation:Partial;Electric:Fuses;Interior Features:Cable Available;Hot Water:Electric;",SF,Holmes St,178,178,http://media.mlspin.com/photo.aspx?mls=72099000
1603,72099477,SLD,144500,149500,12/6/2016,2/23/2017,,47,31,22-B Bancroft St,Worcester,MA,01610,,2,1.5,1448,13,2380,Joseph Abramoff,Real Living Barbera Associates | Worcester,(508) 852-4227,Schedule with ShowingTime or call 888-627-2775,Why rent when you can own and build equity?  Tastefully appointed townhouse style living. Main floor features wall mounted ductless air conditioning perfect for the summer. You can literally move into this immediately and do nothing. It's ready to go. Two large bedrooms on top floor. Beautiful open kitchen and living space.  Garage is perfectly placed under unit so you can drive right in and be home.  Any other properties at this price need tons of work...this needs nothing.  Come by and see for yourself before it's gone.,Colonial,,1,Forced Air,,,,,Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:--;Foundation:Other (See Remarks);Construction:--;Exterior:Vinyl;Exterior Features:Balcony;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,SF,Bancroft St,22,22-B,http://media.mlspin.com/photo.aspx?mls=72099477
1604,72099983,SLD,157320,150000,12/6/2016,2/23/2017,,129,14,536 Wareham Rd,Plymouth,MA,02360,,3,2,1236,32,10018,Team 300,"Today Real Estate, Inc.",(508) 790-2300,Lock Box,"HUD Home. Available 12/6/16. This 3 bedroom 2 bath ranch is located on a nice level lot. The house is near some fresh water ponds. The house needs repairing but has potential. Property is NOT located in a FEMA Special Flood Hazard Area but is listed as a moderate to low flood risk. Please refer to www.FloodSmart.gov for additional information  regarding flood zones and ins., State law requires Smoke/Carbon Monoxide detectors be installed for properties having combustible fuel heaters/furnaces, f",Ranch,,0,Other (See Remarks),,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles, Other (See Remarks);Floor:Wall to Wall Carpet, Laminate;Appliances:--;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Wareham Rd,536,536,http://media.mlspin.com/photo.aspx?mls=72099983
1605,72100017,SLD,299900,302000,12/8/2016,2/23/2017,,45,31,75 Cobb St,Norton,MA,02766,,3,2,1788,78,12240,MaryAnn Dempsey,Success! Real Estate,(781) 848-9064,"Call List Office, Appointment Required","Perfect For The First Time Home Buyer To Celebrate The New Year In Your New Home - Over-sized Dining Area Off The Kitchen - 3 Spacious Bedrooms - Over-sized Deck For Summer Entertaining - Good Size Yard For The Kids Or Pets -  Minutes To The Major Highways, Shopping And TPC Golf Course - Here Is Your New Home For Only $299,900",Colonial,1,0,"Hot Water Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Wood Laminate;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;",SF,Cobb St,75,75,http://media.mlspin.com/photo.aspx?mls=72100017
1606,72100153,SLD,167500,163000,12/8/2016,2/23/2017,,27,13,8 Maranda St,Worcester,MA,01604,,3,1,896,54,7500,Mark Balestracci,EXIT Realty Partners,(855) 797-3948,Schedule with ShowingTime or call 888-627-2775,"Affordable 3 bedroom ranch for only 167,500! This home will not last! Features include: *Newer GAS forced hot air heating system (2011). *Updated bathroom. *Vinyl Siding and some replacement windows. *Gleaming hardwood floors. *Walkout basement ideal for future expansion. *Newly installed driveway that can accommodate parking for up to 4 cars. *Back deck overlooking spacious yard. *Conveniently located just a short distance from shopping, restaurants, Rt's 20, 146 & Mass Pike.",Ranch,1,0,Forced Air,,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Refrigerator;Foundation:Concrete Block, Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;",SF,Maranda St,8,8,http://media.mlspin.com/photo.aspx?mls=72100153
1607,72100155,SLD,469000,430000,12/8/2016,2/23/2017,,36,32,33 EASTMAN,Boston,MA,02125,Dorchester,5,1,1717,113,2613,James Barrett,"Crystal Realty Assoc., Inc.",(617) 822-1115,Call List Office,This warm  cozy single family has three levels of living ..   Basement semi finished        Open House Sunday Dec 11th. 1-3 P.M.,Colonial,,0,"Forced Air, Gas",,YES,yes,yes,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Composition Shingles;Floor:Hardwood;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Aluminum;Exterior Features:Fenced Yard, Other (See Remarks);Insulation:Other (See Remarks);Electric:110 Volts, Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;",SF,EASTMAN,33,33,http://media.mlspin.com/photo.aspx?mls=72100155
1608,72100240,SLD,925000,890000,12/9/2016,2/23/2017,,5,5,29 Nickerson Road,Lexington,MA,02421,,4,2.5,2681,51,15936,Judith Tedesco,Barrett Sotheby's International Realty,(781) 862-1700,"Call List Agent, Accompanied Showings","Excellent opportunity to renovate or build new! Located in a desirable neighborhood, just a short walk to the town center, Hayden and town recreational facilities. This brick front Colonial has a farmer's porch and is beautifully sited on a 0.37 acre lot with mature plantings. It is being sold in as is condition, with most rooms stripped down to the studs. The first floor has a fireplaced living room, dining room, kitchen, family room, half bath, and laundry. Second floor has a master bedroom and bath, plus three additional bedrooms and a second full bath. Basement is not finished but it has the second fireplace. There is a new furnace and an enclosed porch with floor to ceiling jalousies windows.  Any or all offers reviewed by owner Tuesday  12/13/16 at 11 am",Colonial,1,2,"Hot Water Baseboard, Gas",,Hastings,Diamond,Lexington,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Brick;Exterior Features:Porch, Porch - Enclosed;Insulation:--;Electric:--;Interior Features:--;Hot Water:Tank;",SF,Nickerson Road,29,29,http://media.mlspin.com/photo.aspx?mls=72100240
1609,72101176,SLD,240000,235000,12/13/2016,2/23/2017,,21,21,22 Jameson St,Fairhaven,MA,02719,Sconticut Neck ,3,1,960,53,10940,Kevin Trahan,Trahan Real Estate Services,(508) 995-9079,Call List Agent,"Excellent location near the bottom of a quiet dead end street with the Wood school located just behind your backyard. Solid home with a new(er) roof, vinyl D.H windows, and vinyl exterior. Although well maintained throughout, some modern touches to the kitchen and bathroom will make this home a showplace. The basement is approx 75% finished with a large and cozy family room as well as a bar area for entertaining. If you are looking for a solid home in a great neighborhood this one should be on your short list.",Ranch,1,0,"Hot Water Baseboard, Gas",,Wood,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Composition Shingles;Floor:Vinyl, Wall to Wall Carpet, Hardwood;Appliances:--;Foundation:Poured Concrete;Construction:Conventional (2x4-2x6);Exterior:Vinyl;Exterior Features:Porch, Patio;Insulation:Unknown;Electric:--;Interior Features:--;Hot Water:Natural Gas;",SF,Jameson St,22,22,http://media.mlspin.com/photo.aspx?mls=72101176
1610,72101233,SLD,316789,320000,12/13/2016,2/23/2017,,37,37,188 Bellows Circle,Abington,MA,02351,,3,1,1008,68,13049,Marc Branca,Branca Real Estate,(339) 987-1212,Lock Box,"Excellent first home or for someone looking to downsize. Renovated Ranch on nice small Cul-De-Sac perfect someone who is looking for a quiet neighborhood. New kitchen, hardwood floors, lawn, updated bath, and more. Nice over-sized garage plenty off attic space. Just a good solid house. A must see.",Ranch,1,1,Hot Water Baseboard,,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Concrete Block;Construction:--;Exterior:Shingles, Wood;Exterior Features:--;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tankless;",SF,Bellows Circle,188,188,http://media.mlspin.com/photo.aspx?mls=72101233
1611,72101588,SLD,254900,248000,12/14/2016,2/23/2017,,21,6,8 Walnut St,Auburn,MA,01501,,4,2,1576,98,16000,Van Khanh Nguyen,Coldwell Banker Residential Brokerage - Worcester - Park Ave.,(508) 795-7500,"Go Direct, Schedule with ShowingTime or call 888-627-2775","COMPLETED RENOVATION: 4 BEDROOMS AND 2 FULL BATHS. HARDWOOD THROUGH OUT AND FRESHLY PAINTED THROUGHLY, FIREPLACED, NEW ROOF, NEW PLUMBING, NEW ELECTRICAL, NEW BOILER, NEW KITCHEN, GRANITE COUNTER TOP AND STAINLESS STEEL APPLIANCES. ENJOY A PRIVATE BASKET BALL COURT, PRIVATE BACKYARD, BE IN BY AFTER NEW YEAR......AND CELEBRATING FOR THE HOLIDAYS! VERY CONVENIENT LOCATION...HURRY TO VIEW IT BEFORE ITS GONE! EASY TO SHOW!!!",Garrison,1,0,"Hot Water Baseboard, Oil",,,,,"Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Aluminum, Vinyl;Exterior Features:--;Insulation:Partial;Electric:--;Interior Features:--;Hot Water:Electric;",SF,Walnut St,8,8,http://media.mlspin.com/photo.aspx?mls=72101588
1612,72102135,SLD,249000,245000,12/16/2016,2/23/2017,,31,31,55 Lee St,East Longmeadow,MA,01028,,4,1,1279,63,86174,The Denise DeSellier Team,"Real Living Realty Professionals, LLC",(413) 567-3361,Schedule with Centralized Showing Service or call 888-866-8388,"NOTHING TO DO BUT MOVE IN!!! Open concept ranch style home located on just shy of two acres of land.  Walk into and notice that the hardwood floors have all been refinished throughout the home, living room with fireplace, kitchen updated 1 year and what a kitchen this is; complete with granite counter tops, hardwood floors and stainless steel appliances.  Four bedrooms and a full bath with the opportunity to convert the master bedroom to add an en suite.  Finished basement is the perfect man cave with built in bar.  Large meticulous storage area with work benches remaining and huge closet which could easily become a cedar closet.  Attached two car garage and the perfect covered patio to enjoy mother nature. Newer windows and furnace 3 years ago. Insulation added with MA save. New interior doors and woodwork in hall.",Ranch,1,2,"Hot Water Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Gutters;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:--;",SF,Lee St,55,55,http://media.mlspin.com/photo.aspx?mls=72102135
1613,72102173,SLD,639900,620000,12/16/2016,2/23/2017,,36,22,26 Buckingham Rd,Milton,MA,02186,,4,1.5,1670,80,5721,Constance McWade,William Raveis R.E. & Home Services,(781) 749-3007,Call List Agent,"This 9 room/ 4 bedroom Colonial is located in a top side Street location near Milton Hospital, off Highland Ave.   This gracious home features front to back fire placed living room;  hardwoods throughout,  updated kitchen with new granite countertops,new backsplash,  newer appliances and open floor plan in kitchen/dining room area. There are 4 corner bedrooms on the second floor with a walk up attic as well.  The basement has a fireplace and is partially finished.  As a bonus where is a sunny family room off the kitchen with skylights and entrance to a spacious rear deck. One car garage as well. Location is a commuters dream with access to bus lines and T  line  as well as close access to Boston. This home really has it all.",Colonial,1,1,"Hot Water Baseboard, Gas",,,,,"Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters;Insulation:--;Electric:--;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;",SF,Buckingham Rd,26,26,http://media.mlspin.com/photo.aspx?mls=72102173
