0,MLSNUM,STATUS,LISTPRICE,SOLDPRICE,LISTDATE,SOLDDATE,EXPIREDDATE,DOM,DTO,ADDRESS,CITY,STATE,ZIP,AREA,BEDS,BATHS,SQFT,AGE,LOTSIZE,AGENTNAME,OFFICENAME,OFFICEPHONE,SHOWINGINSTRUCTIONS,REMARKS,STYLE,LEVEL,GARAGE,HEATING,COOLING,ELEMENTARYSCHOOL,JUNIORHIGHSCHOOL,HIGHSCHOOL,OTHERFEATURES,PROPTYPE,STREETNAME,HOUSENUM1,HOUSENUM2,PHOTOURL
1004,72243341,ACT,299900,,10/13/2017,,,129,,4 Church St,Hardwick,MA,1031,,4,3,2700,127,6534,Terry Hooper,Park Square Realty,(413) 568-9226,"Lock Box, Sign, Schedule with ShowingTime or call 888-627-2775","Multi-family home with so many Extras when remodeled by its current owner. Street facing are 2 separate storefronts with Commercial-retail/office space. Behind it is approx 700 sq ft one bedroom apartment  with its own appliances and hook-ups for laundry. High ceilings, wooden cabinets and built in bookshelves make it feel spacious. Second floor is approx. 2000+ square foot HOME --single  story living but elevated!!  Attention given to detail in every room. Hard wood floors throughout, security system, intercom. This ""apartment"" has a large enclosed porch with 7 rooms;  3 bedrooms, 2 full bathrooms. The master  has a walk-in closet and whirlpool tub. South facing oversized  kitchen has plenty of cabinet space with breakfast counter and pantry closet. Back of the building is fenced  and has a small patio with space for tenant parking. New roof is 2 years old. This would make a wonderful FAMILY home with an extra income from rents.",,,0,,,,,,,MF,Church St,4,4,http://media.mlspin.com/photo.aspx?mls=72243341
1005,72243418,SLD,179900,158500,10/16/2017,11/27/2017,,22,22,23 Lakewood St,Worcester,MA,1603,,5,2.5,2500,128,7507,Kim McCrohon,Coldwell Banker Residential Brokerage - Worcester - Park Ave.,(508) 795-7500,Other (See Special Showing Instructions),"Investors or contractors take notice! A sleeping beauty! This home boasts a newer roof, newer electric panels, two newer heating systems, vinyl siding, gutters, and updated windows.  Off street parking is abundant with two driveways and it has a nice yard as well.... All you need to do is the inside work (kitchens and baths)and  cosmetics to bring this property back to being a cash cow.  There are more finished rooms on the third floor ( may have been maids quarters at one time) and could possibly be used for more bedrooms etc. Or apply for  a variance and make it a three family. Keep this property in your portfolio and rents could generate decent income! First floor has 2 bedrooms but could easily be three!",,,0,,,,,,,MF,Lakewood St,23,23,http://media.mlspin.com/photo.aspx?mls=72243418
1006,72243445,UAG,385000,,10/16/2017,,,37,37,64 Seaver Street,Stoughton,MA,2072,North Stoughton ,7,2,2556,88,6329,Beverley Wood,Coldwell Banker Residential Brokerage - Canton,(781) 821-2664,"Call List Agent, Accompanied Showings, Appointment Required","Great Investment property with a excellent location, close to down town Stoughton and close to routes 24,138 and 95. Also walking distance to Stoughton commuter rail. This lovely well maintained two family offers newer windows and newer roof. A spacious first floor apartment with 6 rooms 4 bedrooms eat in kitchen, living room  and 1 full bath, washer and dryer hook up on both floors.  Second floor unit is also spacious with 3 bedrooms large eat in kitchen living room.  This property is a must see. This property is being sold"" As Is"". Buyer is  responsible for all due diligence in determining possibilities of this property. First Group Open House TBA.  Tenants pay own electric and gas. SHA pays for water and sewer. SHA owns stoves. Tenant owner washer and dryer.",,,0,,,,,Stoughton,,MF,Seaver Street,64,64,http://media.mlspin.com/photo.aspx?mls=72243445
1007,72243456,SLD,119900,125100,10/16/2017,11/30/2017,,18,4,8 Hill Crescent,Southbridge,MA,1550,,4,2,1612,81,6549,Michele Miller,ERA Key Realty Services- Spenc,(508) 885-6336,Schedule with ShowingTime or call 888-627-2775,"This 2-family in Southbridge won't last! This home is in great condition, 1st floor is currently been rented with the same tenant for 10 years. 2nd floor is currently vacant. The home is Clean and ready to go and Priced to sell. Each unit has 2 bedrooms, with one full bathroom. Kitchen and living room with hardwood floors. Very well maintained. Home is on the corner lot off of Hamilton Street. Basement has a laundry area for tenants. This nice level lot is on a dead end street.",,,0,,,,,,,MF,Hill Crescent,8,8,http://media.mlspin.com/photo.aspx?mls=72243456
1008,72243538,ACT,269900,,10/16/2017,,,126,,69 Catharine,Worcester,MA,1605,,6,3,2964,108,4167,John Sauer,ERA Key Realty Services- Milf,(508) 478-7777,"Sign, Schedule with ShowingTime or call 888-627-2775","Renovated Triple Decker:  All units have large eat-in kitchens 1st floor has  VCT, 2nd & 3rd floors have tile flooring, Large living rooms with laminated wood flooring, two bedrooms with laminate flooring and good closet space.  3rd floor has wall to wall carpeting in bedrooms. Corner lot, three car garage with 3 additional parking spaces. Great commuter location with routes #9 #290 #190 #122, close to routes#146 #20 and Mass Pike. Close to U Mass memorial, and WPI. Rents are below market value. Great turn key investment, or owner occupied.   House is being sold through a 1031 Exchange.",,,3,,,,,,,MF,Catharine,69,69,http://media.mlspin.com/photo.aspx?mls=72243538
1009,72243618,SLD,599900,675000,10/16/2017,11/30/2017,,10,10,34 Roberts St,Quincy,MA,2169,,6,2,3022,108,10300,Kathleen Welch,William Raveis R.E. & Home Services,(781) 749-3007,Call List Agent,"Nicely cared for owner occupied  6 bedroom two family. Large, open and spacious units with lots of light. Each unit has hardwood floors, 3 bedrooms and 1 bath, living room, dining room,  & sun porch (1st floor unit sun porch was converted  to a 4th  bedroom with heat and a closet). 6 plus parking spots & great backyard for entertaining.  Large eat in kitchen with pantry and laundry area. Great Location,less than 1 mile to  the Quincy Adams T  and less than 2 miles to Quincy Center easy access to the highway. Units are in move in condition.  Brokers open 11-1pm on Wednesday. Open House Saturday 12-2 and Sunday 10-12pm all offers requested by 12 noon on Monday to be reviewed Monday evening. Property sold as is",,,0,,,,,,,MF,Roberts St,34,34,http://media.mlspin.com/photo.aspx?mls=72243618
1010,72243619,ACT,224900,,10/16/2017,,,126,,21 Rufus St,Pawtucket,RI,2860,,4,2,1792,73,5000,Denis DaSilva,revolv Real Estate,(508) 644-8995,"Accompanied Showings, Schedule with ShowingTime or call 888-627-2775","Updated two family home in desirable Fairlawn area close to Lincoln line. Vinyl sided hardwoods, fully rented  Buyers and buyers' agents to verify all information. Information deemed Reliable but not guaranteed.",,,0,,,,,,,MF,Rufus St,21,21,http://media.mlspin.com/photo.aspx?mls=72243619
1011,72243656,UAG,850000,,10/16/2017,,,36,22,64 O St,Boston,MA,2127,South Boston,4,3,2400,128,910,The Marsha MacLean Real Estate Group,Coldwell Banker Residential Brokerage - Boston - Newbury St.,(617) 266-4430,Call List Agent,"DEVELOPER/ CONTRACTOR SPECIAL!  Incredible opportunity to build a 3 family building on O street in South Boston.  These opportunities do not come knocking often.  The building is being sold as is, but has to be torn down and rebuilt.  The sellers have verbal permission to rebuild what was there.  It would be up to the buyer to do their own due diligence on other potential. Unit 1 is a 990 sq ft 2 bedroom duplex with a private yard, #2 is 567 sq ft 1 bedroom plus and unit 3 670 sq ft penthouse 1.5 bed with a private roof deck.  The lot next door, 62 O street is also on the market for sale.  The lots can be sold SEPARATELY or TOGETHER.  Some owners are also interested in rebuilding their condos.  Many opportunities available.  The cleanest and most straight forward deal wins.  Please call with any questions.",,,0,,,,,,,MF,O St,64,64,http://media.mlspin.com/photo.aspx?mls=72243656
1012,72243681,ACT,219900,,10/16/2017,,,95,,45 High St,West Springfield,MA,1089,,7,3,2319,113,6868,Maxim Avraamov,Coldwell Banker Residential Brokerage - Longmeadow,(413) 567-8931,"Call List Agent, Lock Box, Appointment Required","Location and great deal. This multifamily, located in convenient location of West Springfield, MA. Fully upgraded from electric, insulation, plumbing, gas heat and much more in 2001, (APO) and new roof in 2016 (APO) this property is just perfect for both investors and owner occupied.",,,2,,,,,,,MF,High St,45,45,http://media.mlspin.com/photo.aspx?mls=72243681
1013,72243723,UAG,139900,,10/16/2017,,,32,15,79 MILL STREET,New Bedford,MA,2740,West,6,5,3596,118,4217,John Ryan,"Pelletier Realty, Inc.",(508) 995-2676,"Call List Agent, Accompanied Showings, Appointment Required, Sign",Close to Historic Park/Downtown.  Five family offers great potential.  House is in need of repairs which reflects price.  Old garage may need tear down.  House only has one electric panel/one heating system for house.     All showings/inspections require Agent accompany.,,,1,,,,,,,MF,MILL STREET,79,79,http://media.mlspin.com/photo.aspx?mls=72243723
1014,72243754,CTG,450000,,10/17/2017,,,65,53,39 North Rd,Chelmsford,MA,1824,,6,2,2400,98,40043,Ready Team,"Ready RE, LLC",(978) 256-3335,Schedule with ShowingTime or call 888-627-2775,"Fantastic Location!  A unique opportunity to own a beautiful multi-family home in historic Chelmsford Center.  This is a great investment property featuring two spacious apartments, a large yard, and a paved parking area. The extra driveway leads to a detached two car garage.  Located within walking distance to shopping, restaurants, and all the amenities Chelmsford Center has to offer.  Great for commuters with easy access to both Rt. 3 & 495.  Current rents are below market value; current market rates for similar units are approximately $2,000 / month.  Don't miss this great investment opportunity, schedule your showing today.",,,2,,,Center School,McCarthy Middle,CHS,,MF,North Rd,39,39,http://media.mlspin.com/photo.aspx?mls=72243754
1015,72243794,SLD,149900,180000,10/16/2017,11/03/2017,,7,7,36 Mechanic St,Haverhill,MA,1830,,5,2,2225,118,5400,The Carroll Group,RE/MAX Partners,(978) 475-2100,Call List Agent,Renovation opportunity ... two family with walk up 3rd floor on attractive mostly Single Family street. This home needs total renovations but has attractive lot and location. Group showing Saturday October 21 from 10 am - 12 pm. Any offers presented Monday to Seller at noon. Quick closing possible . Excellent winter project for resale or keep as an investment. Easy access to Merrimack River at foot of street. FHA financing most likely will not get approved.,,,0,,,Local,Local,HHS,,MF,Mechanic St,36,36,http://media.mlspin.com/photo.aspx?mls=72243794
1016,72244137,ACT,399900,,10/17/2017,,,125,,474 Liberty St,Springfield,MA,1104,Liberty Heights,16,8,9370,102,4909,Rehanahmed Peerzada,M B C REALTORS®,(413) 886-0010,Call List Agent,"CASH COW with excellent location and money making opportunity with this 8 family with a current gross annual income of $ 74100 per year. Property is located less than 2 miles from upcoming MGM Casino. Beautiful brick building, all 8 units occupied (on listing date), all units have LEAD COMPLIANT certificates, all units in decent shape with lots of updates with rent increase opportunity for 3 units. Tenants pay their own gas and electric utilities. Huge basement available for storage. Conveniently located from shopping complex, I-291, 1-91, Mass Pike, public elementary and high school, bus station, laundromat, convenience stores, Post Office etc. Property is equipped with emergency lighting in front hallway and back porch, intercom system connected to individual unit for verbal communication. Hurry this excellent investment opportunity won't last long.",,,0,,,,,,,MF,Liberty St,474,474,http://media.mlspin.com/photo.aspx?mls=72244137
1017,72244144,ACT,224900,,10/17/2017,,,125,,1397 Worcester Street,Springfield,MA,1151,,6,3,3483,105,7562,Nikolay Yusenko,"Class Realty, Inc.",(413) 786-1834,"Appointment Required, Other (See Special Showing Instructions)","A turn-key three-family located in Indian Orchards, this is the perfect investment opportunity. Conveniently located close to many area amenities such as public transportation and shopping while on a quiet street. The home itself features new vinyl siding, hardwood flooring, freshly painted and updated bathrooms. Each unit contains a large living, an eat-in kitchen and two bedrooms. Do not miss the opportunity to see this home.",,,0,,,,,,,MF,Worcester Street,1397,1397,http://media.mlspin.com/photo.aspx?mls=72244144
1018,72244174,ACT,159900,,10/17/2017,,,125,,180 Spring Street,Winchendon,MA,1475,,4,2,2180,118,12196,Penny Lee,Morin Real Estate,(978) 297-0961,"Call List Office, Accompanied Showings, Appointment Required, Sign",Smack in the middle of Uptown (area amenities) &  highway access. No sweating the big ticket items here- New roof 2 months ago-new windows still have the labels on-furnaces installed 2008/2017  Electrical updated 2009. Most rooms have hardwood flooring.Corner lot with a large level backyard- Tenant pays utilities-just collect the rent. Plenty of off street parking. Call today!,,,0,,,Toy Town,Murdock Middle,Murdock,,MF,Spring Street,180,180,http://media.mlspin.com/photo.aspx?mls=72244174
1019,72244232,SLD,225000,210000,10/18/2017,11/21/2017,,3,3,230 Franklin Road,Fitchburg,MA,1420,Fitchburg,5,2,2516,118,13895,Michelle Haggstrom,Keller Williams Realty North Central,(978) 840-9000,"Call List Agent, Accompanied Showings, Appointment Required","Live in one unit while renting the other, use as an in-law, consider for an investment property, use all of the space for your family - plenty of possibilities in this well-maintained multi-unit home filled with character.  Corner lot with an amazing yard for summer gatherings with family and friends.  Take in the fresh air on your deck or one of your porches.  Enjoy the hardwood floors as the sun’s rays shine through the bright, clear windows.  Newer kitchen cabinets plus the charm of dining room built-ins, stained glass and columns.  Pantry, linen and walk-in closets plus full basement provide plenty of storage space.  Newer oil tank provides peace of mind.  Newer bathroom with walk-in shower conveniently located in first floor unit.  First floor boosts new heating system to keep you warm in the winter and cool in the summer.  Easy commuter location and close to amenities including shopping, movies, walking trails and more.  Nothing to do but move in!",,,1,,,,,,,MF,Franklin Road,230,230,http://media.mlspin.com/photo.aspx?mls=72244232
1020,72244371,ACT,1600000,,10/18/2017,,,133,,22-1/2 Athens St,Cambridge,MA,2138,,6,2,2220,124,2600,Bentley's,Bentley's,(978) 572-1200,Accompanied Showings,**** Attention Developers and Builders **** Amazing opportunity with this rare two family offering on a 2600SF lot located in the heart of Harvard Square and zoned C-1 which will allow for renovating this multi family in its current size and shape or putting up a very special single family home here. Property needs total renovation and is being sold **AS IS**  All buyers must perform their own due diligence prior to making any offers. Renovate the two units or build single family there. Previous owners parked cars along side of building for many years. Parking can be developed in rear yard.  Accompanied showings only.,,,0,,,,,,,MF,Athens St,2212,22/01/2002,http://media.mlspin.com/photo.aspx?mls=72244371
